Title,Price,OriginalPrice,Url,PriceDecimal,OriginalPriceDecimal,DiscountPercent,BatchGroup
"Celular Samsung Galaxy A26 5g 256gb, 8gb Ram, Câmera De 50mp, Ip67, Tela Super Amoled 6.7 , Nfc - Branco",2.284,2.284,https://www.mercadolivre.com.br/celular-samsung-galaxy-a26-5g-256gb-8gb-ram-cmera-de-50mp-ip67-tela-super-amoled-67-nfc-branco/p/MLB47436035#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4113927021&sid=search,2284,2284,0,0
iPhone 17 de 256 GB - Lavanda - Distribuidor Autorizado,7.999,7.999,https://www.mercadolivre.com.br/iphone-17-de-256gb-lavanda-distribuidor-autorizado/p/MLB1055308835#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4564236093&sid=search,7999,7999,0,0
Smartphone Motorola Edge 60 Pro 5g - 256gb 24gb (12gb Ram+12gb Ram Boost) Tela Quad-curve Moto Ai 50mp Sony Camera Ultrarresistencia Militar Ip68 + Ip69 - Azul,4.499,4.499,https://www.mercadolivre.com.br/smartphone-motorola-edge-60-pro-5g-256gb-24gb-12gb-ram12gb-ram-boost-tela-quad-curve-moto-ai-50mp-sony-camera-ultrarresistencia-militar-ip68-ip69-azul/p/MLB49085450#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5382324466&sid=search,4499,4499,0,0
Smartphone Motorola Moto G15 256gb 12gb 4GB RAM 8GB RAM Boost Camera 50mp Verde,1.499,1.499,https://www.mercadolivre.com.br/smartphone-motorola-moto-g15-256gb-12gb-4gb-ram-8gb-ram-boost-camera-50mp-verde/p/MLB44665542#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5237351728&sid=search,1499,1499,0,0
"Tcl Smartphone 60 Se 4g, Octa Core, 512gb 18gb Ram (8+10), 6.7 Hd+ 90hz, Nfc, Dual Sim, 50mp",1.349,1.349,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=DHOmmM1DrMBAe1asygUuCH%2BcQMNbOPIMb2KUD1BuWCHGftMS8ElfkdGt0f%2F7S2KScwFksFpvubMvrVUrc5%2BXuAGBt7%2BTRVWXY1f3wH9vhSc6PcVs80FGxDfn110F6iL2m%2F%2Bmc%2Fg0EZgakvV9ZkqtEw17b6%2BHBljF7tqRMpdL5CJGKaRfZk%2FAgCRRT6xQtrCQrWrjeVUn%2BB5uzC3RXOgLNqA4OcoNlQCBuR7Ui2sg7cyL%2F7m4XYNt1T4i5mJZPcZ9Hg2Y3%2BotHamO00duJ1ZNVu3GRD03jp0OxKYQV92BSQb91YgngrEwb3rENLWXzW5IAuO42IaN%2BThhAN2VFkWvnWIVcuQZr24wwXxaOW9tgNf8LAgB79AicBXFOZS25BkzK%2BqJc5jRn4IzsyQnAiolgVEx2HIzO8PF33fJdx%2FTwjtKaX3H2l6rfEuemhREB7I8E4GRgSPDka%2BbC5PMNxCabrta795dqIKl0ugzVfarjC2o2RaHMTIn8xIOQpbf45DitwcL%2Fpkt35QzdlReOZiLdICSnTYUsOIT%2F0zmpE3CcJm9BC5MwwbHhPKH95lGA1SpUrju%2B0mW09a2FfvcDyeUH8pn8yz5br8rr%2BBvaWN6a3NDImWQ8xwT%2FSY0KZWjCcf0PN9X9YX4u6liOIEvjuKoLjO6xiRIdJAmMyZfmo8OnAp3Enx8Louu0OrwQTG%2FdUFYxm0xE5VktRMhzpFGKqVmk6C32vI57tKCD9f7nYIGuFXmww7oPwh9rB%2Bv08eucSud4tNGgl9qefOx%2BBQjog9RcHqGo8KKFfnAMoJSuLxnvzpiY2BoxMEE6LjoeTTHmaY%2BPMxzHy6uxUBIqzV2AIS8ZKIoaOFPKkEoOzlL%2BQBuylRvjcrp4A4zqCrPYU5c6cjaT0bEEmU1uF8qFwNYX%2FXZcyFafVev5MeQhMqp%2Bl7fD%2BhC3OwcbGei82lLWstJmTEPu%2FAg756NKigBef4GMLX2sK5MLwxrBAHnf73xe70mhjUIIJLep6jW53EMTP3DVsXYPA%3D%3D&pdp_filters=item_id%3AMLB5575167724#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB53171876&backend_model=search-backend&be_origin=backend&search_layout=grid&position=25&type=pad&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5575167724&sid=search,1349,1349,0,0
"Celular Samsung Galaxy A26 5g 256gb, 8gb Ram, Câmera De 50mp, Ip67, Tela Super Amoled 6.7 , Nfc - Branco",2.284,2.284,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=vyUC9mHNFDAwHZS4oIAOBO%2FwwFJboHiNUbDL29ZBy7EoUh9zz3hCFrdffU57lN9Pc4IfNHsv4Kbmn4%2BCmcGcJIpL1hmXrwcF8EeqBRDDlVnsuNZZ%2Bu27Mt3WXDfSBUTP17SpPKIRzgswThIcftHq3oZ30OY7SXHLkKevoG%2BmFBQNf7QCnRUfI81QzXQMv7kF2TSoLk61hDTLRiwQStzLFVMwo%2BnPxhJuOzKuzcA9aV2FGg%2FXpCDBoFJw8SdQiFWuPX07aqPtULW2yktogP3mkB9KUmRWqEIZvKq0q9Iv8mF8ZO6i1AzXPpp0E2MACZeu%2FaDnST2XxhPwlTtcviMBdWq4S7WeAm7OPbFfpra9O5nLsepMKjrIwRv4iCYGR5Bq7lOAGqLftdvnXSfW1zlrqWdwGGRItOj5%2FbFIMRMKnloOg78o7fFN8mPStOBAkLZdxFuQFB%2Fdx9HzG%2B74e7s%2FUcEi1E9FnZKBJx%2Bsu8w9QCMK2EuGX6aVNdTLQ8eln%2B1Snhs4FrSK3ipov2A9eDGJt6w07vSeOuMx9ze%2F4L6u%2FqMTVtEpvkqP57vkfpMRYYhyqGTWAko8vnP3StQ3lCSU%2Ff0wY0zbjTnCOmJWHyshUICMOcO1gsG%2FD4hs71L6OL64flPsqqqsLTGXMVxWVqa6k%2FTCW8CEJXKB4iPDtUcXQjQovj3vI5UNTRLA%2FmmV7dG8PgFM4YFCqOMdwN37Go7WNVxZtjc8G47kIC3nBGTXOs74NM%2BzbM0CECYIgozNNnDhtFijYUFDTCsq8a62C1fPcid5BD0nS%2FIvI1k04AASVCSCvdItXg%2FbjtQO%2Bgq5APlo2fTVTC8D%2Fp4KhQ%2FcupnOEAQXIYCoWxfb4tRkH1POa3tzdJJ9KQzo4PxUR2kLCRE%2F%2Fy34zyA9hw49uYt%2F98VMJyC%2FPDRD1TriXuWFl%2FKZpGsA7DSK17lhtUxIHPUbfCcN9sBQwl4ynW56%2FvhC%2F9fGqqqZ5yIncTYVvwGHOvfbZwOmD7b7qdWrRm9QowoRbANpZ3erYXaMR%2FtDt7BHtQ%3D%3D&pdp_filters=item_id%3AMLB4113927021#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB47436035&backend_model=search-backend&be_origin=backend&search_layout=grid&position=26&type=pad&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4113927021&sid=search,2284,2284,0,0
Blu C5 Doogee Blade 20 Turbo 32gb Ram 256gb Dual Sim Robusto,2.899,2.899,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=j2obcUC9aDSPcD0lf7KviLfDxivmNxKjMUhT%2BwFcwMuobqaFuiGCcGfDsKYR5eSu2KSEXnjKIgH8hUAjgUW8VWRD8TcqFGYX%2F5fbiKCK3QiQRcowXzvoPNmQOfMzpeVu8%2FJ4YqnHfQdJ2yumt6XRE53dAecBvJUcEE7OfVv2vM0bI0s0diVAoONGxo8EAI%2Ftc%2BCCFCeqctHEkjgj4Fw2mg5Gta7EPVJ49lyrUjTxI141kOBTNTBuwb5dsqY3ShO1TdDt66x73zW2eil9UUFmRlXljT%2BCnAdSYWkldWTYtkyeENpbrKMcJB1flcQztYUFToOJ%2BeRw%2B3gaSUBstwf7WJ5u1x48Rc3%2FaSg4X5P8aO2Vcjb%2BAlPc90BeIppwteCOfc3fZSax0%2BY0MmM9sqxoXm7THBb3slG5KbRCoEt83SCtCMWAQ9%2BI%2BOTJDxA9nvBOaow7DYERISyV7LUTA7dX9R0N4cVX4BTf2ACkqyDLSFcaRT9kXnG5ZmUAKLB6tC1azM1X4VqH6wbVSprYfIXIS5buJqaoAJkjql1vPBi7LhNLWBMhQNE4DoBxX9DTSjXGBzpzsw0TjekeBj%2FEIVd1SngIT5kF9MWwOnE4Bvc5WjotzIdQgFOsJDEhrsjlOjYw09v3%2BgsPf4vZzIJE%2B8%2FleA4e1bnY8%2F2DV5sz6YqKSwRr9dbdDNpUk6vsJ9poz0BEiAU5A%2BGy4zHPWFVgBouKUWG4rizu4RKVfqMzdoxbxr6prgUA3PdKT4ZqNBOFHL8vPV6xPUe7Zcx3WySR3swHsZpxkudJQ6W41u6GdLonbvqOnH2Jkfa96ggjV%2Bit9JM79%2BfNn3LDyCc8FN5m%2FERoDTJr69dYWQ6DCHcTOdpQmAHZXhOBIewmkG%2BUQlsZlWy5HloJlYZdsK7qZ24sjqi1GhEMUGXcMawRxS84uDWs9oG%2FY5fCZwKEEL81h32qL6R1qNZ76fKtABFvxTPK17dsF1j09issZfnPLbYpM8lcQLHj9w%3D%3D&pdp_filters=item_id%3AMLB6631201076#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU3900455943&backend_model=search-backend&be_origin=backend&search_layout=grid&position=27&type=pad&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB6631201076&sid=search,2899,2899,0,0
"Smartphone JOVI Y29 256gb, 8+8gb Ram Turbo, Câmera 50mp, Snapdragon 685, Bateria 6500mah, Carregamento 44w - Branco",1.876,1.876,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Q9907Xlk2pmFlEELL0DqsxCpcM2r55agCUUVAAFvA0B964wmuQ4uuiG52gC7lEtHq6wLwbzQMPLxOOuNbIH%2FDVvaK49B%2Fus39r%2FVIl9x7BG4m%2BJEWsdqaJyA00W8GIx%2BjyWHIYhu8VL52reoGt7C2yQs6ZUHEIu0iOz5kQoZJzX1YpZIRGd0CF54mk80yXCR5atU%2FN3vtWOCViFPmV%2Fse7MV4H80hspHAHfjVro0cu%2F2ZCZ0zvDjWbZ2grvHQHhh%2FAt8G%2ByfYFIkSL58ZzwdYyAoC5KOUPo1REgTs1KyX2b7daWlDTIfmCjxVfQBI2srS8YUF3uHTVicK2WGAjrkkygbuvT%2FEuwvkBk6cL%2B0CTw2yv5VrERVT4xt3X3%2BzXjmKmW48Re1glWxCnhUZ4U6KOO8xxPUQdSvQF0y29jVdvNdMCxuyL0PhxmSG%2FG9c%2FuNcXvQC5V%2BG1CYGlUDpnGNz2ZL07ML28BRY0vEb3Xm929P7dqSx6GmCXQYZl%2BGkhZfK96sWyOM6KqUWhAYBNMk5XYj6ozewLiVINh9VVXHnZeBvjQ96GdZ1CEojkFQEuVmSojhw%2FVShzfzfFVYoHKk7iisXW70W4eSbeK8JqWjmjhD3hnc2ePqBHTF5kNj1UtJ48r%2BQ7c3%2BoqgjBS5a1ATdbI8k6wSLoH4MzsmMfz7hKFon2LcAp2fw1kNkzHsnHnAmP8CTJpUdpQD70ZUFaq0EBuZRlN%2B96a%2F8x%2FF4YOi6N%2FXmfcnnH9o0OxXV9NQ2BnawYdF%2BG%2Fi35mMwJFNkVAuG8w6iFVyMHlKh214I%2BsIiWGZ%2FJZJLgXvpr%2F25W0u1RzugtmxjWLEvejadA7TokCiOHfavkiQ7ghX0pVMacPJy%2Bvq24Zy1sP%2BOdFc5QR5ypnhiN%2FK2BUwgg7FpbZMItDbnN1fJlO1Pe3OPoMRsAy2ToNScrIHj60edvlp18K9Qlc6TpJrWStRpSy5kJ5V5QUvZ6QIRVDScGbXXLoVhwF909kz1HeFo3tKu840cZXvyXqFXZ%2BFewavqU4VQTEZxXMCN%2F9IKPA584R53A%3D%3D&pdp_filters=item_id%3AMLB4445126089#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB52041002&backend_model=search-backend&be_origin=backend&search_layout=grid&position=28&type=pad&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4445126089&sid=search,1876,1876,0,0
Celular Samsung Galaxy A56 5g 256gb 8gb Ram Rosa,3.699,3.699,https://www.mercadolivre.com.br/celular-samsung-galaxy-a56-5g-256gb-8gb-ram-rosa/p/MLB47112282#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4002722025&sid=search,3699,3699,0,0
"Samsung Galaxy S25 5G, 256GB, 12GB, Câmera Tripla - Azul claro",5.999,5.999,https://www.mercadolivre.com.br/samsung-galaxy-s25-5g-256gb-12gb-cmera-tripla-azul-claro/p/MLB45513356#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5264376996&sid=search,5999,5999,0,0
Smartphone Motorola Edge 60 Pro 5g - 512gb 24gb (12gb Ram+12gb Ram Boost) Tela Quad-curve Moto Ai 50mp Sony Camera Ultrarresistencia Militar Ip68 + Ip69 - Cinza,5.499,5.499,https://www.mercadolivre.com.br/smartphone-motorola-edge-60-pro-5g-512gb-24gb-12gb-ram12gb-ram-boost-tela-quad-curve-moto-ai-50mp-sony-camera-ultrarresistencia-militar-ip68-ip69-cinza/p/MLB48998798#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5389690592&sid=search,5499,5499,0,0
Apple iPhone 15 (256 GB) - Preto - Distribuidor Autorizado,8.095,8.095,https://www.mercadolivre.com.br/apple-iphone-15-256-gb-preto-distribuidor-autorizado/p/MLB1027172669#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB3621184765&sid=search,8095,8095,0,0
Smartphone Motorola Moto G06 - 128gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9,999,999,https://www.mercadolivre.com.br/smartphone-motorola-moto-g06-128gb-12gb-4gb-ram-8gb-ram-boost-e-camera-50mp-com-ai-bateria-de-5200-mah-tela-69/p/MLB61381499#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4515672567&sid=search,999,999,0,0
"Smartphone Infinix Note 50X 5G 8GB RAM 256GB De Armazenamento Tela 6,78"" Polegadas HD+ 120HZ Câmera 50MP + Selfie 8MP Bateria 5200mah NFC, DTS Áudio - Cor Cinza",2.267,2.267,https://www.mercadolivre.com.br/smartphone-infinix-note-50x-5g-8gb-ram-256gb-de-armazenamento-tela-678-polegadas-hd-120hz-cmera-50mp-selfie-8mp-bateria-5200mah-nfc-dts-audio-cor-cinza/p/MLB61656785#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5957442486&sid=search,2267,2267,0,0
"Smartphone Infinix Smart 10 4GB RAM 256GB SSD Câmera 8MP + IA, Tela 6.67 HD+ 120Hz, Bateria 5000mAh, Processador T7250, Android 15 Go, Dual Chip - Preto",1.458,1.458,https://www.mercadolivre.com.br/smartphone-infinix-smart-10-4gb-ram-256gb-ssd-cmera-8mp-ia-tela-667-hd-120hz-bateria-5000mah-processador-t7250-android-15-go-dual-chip-preto/p/MLB56327005#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5751262142&sid=search,1458,1458,0,0
"Smartphone Motorola Moto G17 4g - 256gb 12gb (4gb Ram + 8gb Ram Boost) Camera 50mp Sony Lytia 600, Tela Fhd+ 60hz, Bateria 5200 Mah - Rosa",1.749,1.749,https://www.mercadolivre.com.br/smartphone-motorola-moto-g17-4g-256gb-12gb-4gb-ram-8gb-ram-boost-camera-50mp-sony-lytia-600-tela-fhd-60hz-bateria-5200-mah-rosa/p/MLB65041664#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4510840013&sid=search,1749,1749,0,0
Smartphone Motorola Edge 60 Fusion 5g - 256gb 16gb (8gb Ram+8gb Ram Boost) 50mp Sony Ai Camera Ip68 Nfc - Cinza Vegan Leather,3.299,3.299,https://www.mercadolivre.com.br/smartphone-motorola-edge-60-fusion-5g-256gb-16gb-8gb-ram8gb-ram-boost-50mp-sony-ai-camera-ip68-nfc-cinza-vegan-leather/p/MLB47245501#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4027229133&sid=search,3299,3299,0,0
"Smartphone OPPO A6t 128gb, 12gb Ram (4gb + 8gb Virtual Ram), Bateria Gigante de 6500mAh, Processador Snapdragon, Tela 120Hz, AI Câmera, IP64 - Violeta",1.299,1.299,https://www.mercadolivre.com.br/smartphone-oppo-a6t-128gb-12gb-ram-4gb-8gb-virtual-ram-bateria-gigante-de-6500mah-processador-snapdragon-tela-120hz-ai-cmera-ip64-violeta/p/MLB66130734#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4573343865&sid=search,1299,1299,0,0
"Celular Samsung Galaxy A17 5g Com Ia, 128gb, 4gb Ram, Câm De 50mp, Tela De 6.7 , Nfc, Ip54 - Cinza",999,999,https://www.mercadolivre.com.br/celular-samsung-galaxy-a17-5g-com-ia-128gb-4gb-ram-cm-de-50mp-tela-de-67-nfc-ip54-cinza/p/MLB55521828#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4574573695&sid=search,999,999,0,0
Smartphone Motorola Edge 60 Neo 5G - 256GB 24GB (12GB RAM + 12GB Ram Boost) 50MP Sony Camera Moto AI e tela 1.5K Super HD - Latte,3.799,3.799,https://www.mercadolivre.com.br/smartphone-motorola-edge-60-neo-5g-256gb-24gb-12gb-ram-12gb-ram-boost-50mp-sony-camera-moto-ai-e-tela-15k-super-hd-latte/p/MLB58684606#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4265763257&sid=search,3799,3799,0,0
"Celular Samsung Galaxy S25 Fe 5g, 128gb, 8gb Ram, Câmera Tripla De 50+12+8, Tela Grande De 6.7 Jetblack",3.097,,https://www.mercadolivre.com.br/celular-samsung-galaxy-s25-fe-5g-128gb-8gb-ram-cmera-tripla-de-50128-tela-grande-de-67-jetblack/p/MLB61692896#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4474991115&sid=search,3097,0,0,0
Apple iPhone 15 (128 GB) - Azul - Distribuidor Autorizado,7.209,7.209,https://www.mercadolivre.com.br/apple-iphone-15-128-gb-azul-distribuidor-autorizado/p/MLB1027172667#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4408547152&sid=search,7209,7209,0,0
Smartphone Samsung Galaxy A36 5G 256GB 8GB RAM,2.399,2.399,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a36-5g-256gb-8gb-ram/p/MLB47111905#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4179562945&sid=search,2399,2399,0,0
"Samsung Galaxy Z Flip7 5G 512GB 12GB RAM, Galaxy AI Preto",9.199,9.199,https://www.mercadolivre.com.br/samsung-galaxy-z-flip7-5g-512gb-12gb-ram-galaxy-ai-preto/p/MLB52050795#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5517064908&sid=search,9199,9199,0,0
"Celular Samsung Galaxy S25 Ultra 5G, 512GB, 12GB RAM, Câmera Quádrupla de 200+50+10+50, Tela Grande de 6.9"" Titânio Preto",6.999,6.999,https://www.mercadolivre.com.br/celular-samsung-galaxy-s25-ultra-5g-512gb-12gb-ram-cmera-quadrupla-de-200501050-tela-grande-de-69-titnio-preto/p/MLB45513937#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB3967258357&sid=search,6999,6999,0,0
"Smartphone Motorola Moto g35 5G - 128GB 12GB (4GB RAM+8GB Ram Boost) e Camera 50MP com AI NFC Tela 6.7"" com Superbrilho - Verde - Vegan Leather",1.327,1.327,https://www.mercadolivre.com.br/smartphone-motorola-moto-g35-5g-128gb-12gb-4gb-ram8gb-ram-boost-e-camera-50mp-com-ai-nfc-tela-67-com-superbrilho-verde-vegan-leather/p/MLB41541670#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5409764772&sid=search,1327,1327,0,0
Apple iPhone 16 (128 GB) - Verde-acinzentado - Distribuidor Autorizado,7.799,7.799,https://www.mercadolivre.com.br/apple-iphone-16-128-gb-verde-acinzentado-distribuidor-autorizado/p/MLB1040287792#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB3931271317&sid=search,7799,7799,0,0
iPhone 17 Pro 256GB - Azul-profundo - Distribuidor Autorizado,11.499,11.499,https://www.mercadolivre.com.br/iphone-17-pro-256gb-azul-profundo-distribuidor-autorizado/p/MLB1055308781#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5687335472&sid=search,11499,11499,0,0
Smartphone Motorola Edge 60 Neo 5g - 512gb 24gb (12gb Ram + 12gb Ram Boost) 50mp Sony Camera Moto Ai E Tela 1.5k Super Hd - Vermelho,4.499,4.499,https://www.mercadolivre.com.br/smartphone-motorola-edge-60-neo-5g-512gb-24gb-12gb-ram-12gb-ram-boost-50mp-sony-camera-moto-ai-e-tela-15k-super-hd-vermelho/p/MLB64217090#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=49&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB6506955034&sid=search,4499,4499,0,0
Apple iPhone 15 (512 GB) - Preto - Distribuidor Autorizado,9.759,9.759,https://www.mercadolivre.com.br/apple-iphone-15-512-gb-preto-distribuidor-autorizado/p/MLB1027172666#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=50&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB3583817811&sid=search,9759,9759,0,0
iPhone 17e 256GB Branco - Distribuidor Autorizado,5.799,5.799,https://www.mercadolivre.com.br/iphone-17e-256gb-branco-distribuidor-autorizado/p/MLB1066130045#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=51&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB6404712508&sid=search,5799,5799,0,0
"Smartphone JOVI Y29 256gb, 8+8gb Ram Turbo, Câmera 50mp, Snapdragon 685, Bateria 6500mah, Carregamento 44w - Branco",1.876,1.876,https://www.mercadolivre.com.br/smartphone-jovi-y29-256gb-88gb-ram-turbo-cmera-50mp-snapdragon-685-bateria-6500mah-carregamento-44w-branco/p/MLB52041002#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=52&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4445126089&sid=search,1876,1876,0,0
"Celular Samsung Galaxy S25+ 5g, 512gb, 12gb Ram, Câmera Tripla De 50+12+10, Tela Grande De 6.7 Prata",5.099,5.099,https://www.mercadolivre.com.br/celular-samsung-galaxy-s25-5g-512gb-12gb-ram-cmera-tripla-de-501210-tela-grande-de-67-prata/p/MLB60857188#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=53&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5865066320&sid=search,5099,5099,0,0
Smartphone OPPO A5 256GB 6GB RAM Branco,1.499,1.499,https://www.mercadolivre.com.br/smartphone-oppo-a5-256gb-6gb-ram-branco/p/MLB51680761#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB5745515116&sid=search,1499,1499,0,0
Celular Smartphone Realme C73 256gb 8gb Ram Dual Sim 120hz 6000mAh Violeta,1.999,1.999,https://www.mercadolivre.com.br/celular-smartphone-realme-c73-256gb-8gb-ram-dual-sim-120hz-6000mah-violeta/p/MLB62258511#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=55&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4332366133&sid=search,1999,1999,0,0
iPhone 17 Pro 512GB - Azul-profundo - Distribuidor Autorizado,12.999,12.999,https://www.mercadolivre.com.br/iphone-17-pro-512gb-azul-profundo-distribuidor-autorizado/p/MLB1055308802#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=56&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4200188179&sid=search,12999,12999,0,0
iPhone 17 Pro Max 1TB - Laranja-cósmico - Distribuidor Autorizado,15.499,15.499,https://www.mercadolivre.com.br/iphone-17-pro-max-1tb-laranja-cosmico-distribuidor-autorizado/p/MLB1055308703#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=57&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4200164843&sid=search,15499,15499,0,0
Smartphone Huawei Pura 80 Pro 12gb+512gb Sofisticado E Poderoso Câmera Ultra-iluminação Design Premium Tela Oled Branco,9.999,9.999,https://www.mercadolivre.com.br/smartphone-huawei-pura-80-pro-12gb512gb-sofisticado-e-poderoso-cmera-ultra-iluminaco-design-premium-tela-oled-branco/p/MLB58089727#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=58&type=product&tracking_id=02e8f73c-cf7e-4ffb-9c9a-2c022532f5e7&wid=MLB4599997239&sid=search,9999,9999,0,0
