Title,Price,OriginalPrice,Url,PriceDecimal,OriginalPriceDecimal,DiscountPercent,BatchGroup
Smartphone Motorola Moto G15 - 256gb 12gb (4gb Ram+8gb Ram Boost) E Camera 50mp Com Ai E Night Vision Bateria De 5200 Mah Tela Fhd+ 6.7 Com Superbrilho Nfc - Grafite,884,1.499,https://www.mercadolivre.com.br/smartphone-motorola-moto-g15-256gb-12gb-4gb-ram8gb-ram-boost-e-camera-50mp-com-ai-e-night-vision-bateria-de-5200-mah-tela-fhd-67-com-superbrilho-nfc-grafite/p/MLB44665473#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=product&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB5237338738&sid=search,0,0,0,0
Celular Samsung Galaxy A07 256gb 8gb Câmera 50mp Verde,755,1.299,https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-256gb-8gb-cmera-50mp-verde/p/MLB54963045#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=product&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB4238151199&sid=search,0,0,0,0
"Tcl Smartphone 60 Se 4g, Octa Core, 512gb 18gb Ram (8+10), 6.7 Hd+ 90hz, Nfc, Dual Sim, 50mp",1.149,1.349,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=p0gnYuLuOoaLio8MY15NhL5ZiIuDYjTa%2BCm20RnxQwqnfJqkUnfxe8JwWrWq0QRlA8BAPMZ%2BmhPUueEj8JDA%2BosiWYUPRsqyUEXzxEH9hMyiCjTIi6B%2FcgnH9EAoieAOK2C6j12NNe6hqdiy2Kf1Lfs3E0TfPS%2F%2FfjgMa38Vutbl%2F%2B0rG53Du5Rrlic6mQPaQhiJotXFO5mvniFPlx%2BwdKBdz0hRu3j3H4OrhN81y2DB0heZlYvZe0MF1cQpOIEmWl6RV4EEHi1lTI%2BKtK0SkB%2FveYD6V2uWGFVZRDjmXuwvIK5%2B04kpJ%2Bbv1qecRPhjrneilkQq4%2Bk9CDlDuxqY8CKC%2B8BsFO4nG9F7EUHP4XJ9js7xPy6tIqZTdgF8X2zfhFKVKyGneWs%2F7DzfD2Yclls3OFx539wJRuMerN9AzTJBs7Qm%2FaP3CTna1VBoIEXZCr6ell6ofr23ihNLiQw9JXNxzR6YwYF7oZnxmhj1z1BkTBNgD5pmXbBCAx7gS%2BMYfZ5q7Wpoqx1smtJ9dFl1LhHie1bK%2F7iWg4I%2F8iz0OIN3JF6hnVj%2BIxEyVR1ls3qkaObhn%2BITlXGRdzHwInmzTBFZ0ove0zq%2FiGJkAhiIBfTYVlEaQmwDbKV632RVIzQb%2Boj7rv36sLEJuTYlI742RKiZE2CHEbPZFKBpAEi1TBm2PmEnZ0%2Fgo4sOAcna8gxjX3v6%2FWdGNT57bx1oPfKD7KE%2Bz0PoEpOmnQrYqzCuZEc28Zo7SYHAG38su9D6wZ9llJnkTKDnWlRjVf4IGwQOuEbG5lP2pjjUkWnBC57G0vMh8lGUmgnRDaqVtkCw78eYqOvpfVoFKurm8jrWaFb0irMK1aIm2yZ1R4YvpS68YvrLRWRyHp%2BGjAL%2F1NJZgcJPggkh5GGZi4VEOw4XuWYsUND7pRU46kdIErJsdLz%2Bg6uj780wq3L8Pnph6ooR4QuzPXvFYFdkdaFx9r2cDk%2FTj0fUSipwx0JqhokoKar7TkDfQPPxZ%2FNPSDfrKzpU&pdp_filters=item_id%3AMLB5575167724#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB53171876&backend_model=search-backend&be_origin=backend&search_layout=grid&position=13&type=pad&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB5575167724&sid=search,0,0,0,0
Smartphone OPPO A5 256GB 6GB RAM Branco,999,1.499,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=3SHC%2FSw%2Fb3j408GU2JK0YqYC4MP5Hp93bbW8QnpKhTw4O1DAqHutm%2FBLjZAlT027k98VsnibHuFfgyglEJpXqewyt25jmPbrXquMc%2FiK2ChCGGRkpMUbFc3eNK%2Bj8YFYUiywxXg7GnbNeRf2FSTzkHZqst50%2FHlVTdXOSXbe6ERSh%2FblSH9gJtbiUQpwplWyhMEPGpgsu98KLGHII959L8ACRkYUXqNWqCLnpCwwShLCxg8jEC61SYgr7ABt3j5AFk%2FW5Xd6GQPY819TVtMC2XDAUR0Wo5t9I%2Bgzd%2B5rNUbB91yalnooC9Rp3RPhS7W6PhNRyt000nA%2Fwuh2q8mFkxIletOPNSvSV%2B94Q4KaobyGFFbBTsCQWwscUK1Hl4BWJvRN0aUl4W%2FibhuB3awGa0fGw2ujIt4UCBnlvj6BhcJA2mGi3sDH6m5WvLHl4TwolPDOHDyEZrmsDH0dNpCv9UNEwz77DtAINGPiBs59rigFiumfREx97kQ146ewk617m5%2FHvjN5irUHJwfmC%2BO%2FGIV8QyCNIe8TA6QEUvq2tesPehl%2FBMxE2xln4%2B06rncQgqHHPJTavzK0BGJRDDuN6kb%2FnaV58hAEpgLEYe71cJ%2Ff82nuyuniMiTY2Mcng2KPG6vYa1km0aFfbvCfQD0d87%2BX5t%2BV%2BK%2B%2BXFIQSZvD3Zl451eJ63g6nVXy2pTzspB3hlgzXOyoL9b%2B2Ku8JpOjRwZTppXnfhDEwjL1LpUR6cFCb3EmScBNZ26Rduag%2FbO16QbMv%2Bv6RQhMu8QabFvtjfD%2FMFPdDk950FeSqkZ27DUBo61174szw%2BDHpt7RSRtCaFpDYaSlg9GTEChkP3pTnhHKa6DZZWAx%2Bi1lzY%2FxBe0E5U9gCD01UMZ1ZdkHtZvqmXV4czwLUeXQPfavmJRZCX3aJ9oX42gY3k5dHfQdoP0wF9lMEmn42dle4WJ455iL2rPn&pdp_filters=item_id%3AMLB5745515116#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB51680761&backend_model=search-backend&be_origin=backend&search_layout=grid&position=14&type=pad&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB5745515116&sid=search,0,0,0,0
"Tcl Smartphone 60 Nxtpaper 4g, Octa Core, 512gb 18gb Ram (8+10), 6.8 Fhd+ 90hz, Nfc, Dual Sim, 108mp",1.565,1.647,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=sxYgKnyaKe06v0H9jhjUs%2FxIKKUxA4idMFGUe1HACFf6Lz6gTURAbG4tcJYzOqKxQlbUZFKx%2BC3%2FVa9krd7rHRvy52drERb2FMHuUR6wAupJR2zJd4UZuqfMYMEC0ry68DLI6wTVYAvz3uiXsxj8U1p3VmtQOLAp9f3ZtQc31VcfOLmtbw9H7TrwIA3IXa8F1mcdqC5tPGWVlinGQ7bJ%2BUtGSLCTeJ1%2FfhbokeVrcTDl1Y9irYFs33Qy%2BOqFc%2Fl7WDwZHL2AuePEmQ4U6zrV4y4CM4GHciJ8qY32kvmOWr8DxSHPYea0x%2FUjDDwCUzw1zhJrlxkr9gkyDTVr%2Bmn286XmATNyxJqdoOT1tNsXjpB3TIgdl3pKZQTdJs9y%2Fm5L%2B5I%2Figl0vJLUbgEP3hZCRnCDTCTAoiim36B20%2BgdKiQmoo%2FgUCDFVfXeJq1A9%2FAdJmhiS82vbpMXmFzFVoAgIMFEYZrBSD5iw0JXlDnAWXl%2FivPnIMs8UbsRoM7aCCtOPqeBtTr4im89nvaW%2FWQcmEKgFa9LBpZcI2Cn4UyymcOVU2UhIuhCPzbu6PKCFoQL4%2BHSq0qflPLxJyolpArZFaMqysD6kWxMJo3lm9wrGypRfiD0%2Ba%2FTe7GZj7zzCvnr7vM0BocAWHzeLRZYzxvr36Em0V8rEMxP5BNLmTH%2F5EzOk%2BMjbSxen1ETbOS5KQW1er773AHO8MJSspRVK5XNbcrcGx0Q%2BLQpNJbk%2FsP3KEYyWGNDEBIVtGtovO2GlwjhW8vWknItwSZ9pvWD8aC1go0Y14mj5x%2BgFynYu%2FKaeqy3MuKftWEfTITBt73r7uekuhjnPrxzP1vOCh3MqZnGD5mk20UQ1yEyTXvc8%2FnwZNHCmV6NqjdrDo%2BxJM6KV4e22hgoigaqngRqNpN2%2F%2F14gdbzs50Yiba32ZKlOc4qNH7DjjkR%2FosM0kMpDV8NKKe3WXimFU9y8yILrrzXilo0XyM1KQrQ2TY0kHcxu2dSu1d88gKWpyVCFjg%2F43%2FCYacfW3BMxQ%3D%3D&pdp_filters=item_id%3AMLB5922090850#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB53803893&backend_model=search-backend&be_origin=backend&search_layout=grid&position=15&type=pad&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB5922090850&sid=search,0,0,0,0
"Smartphone Infinix Note 50X 5G 8GB RAM 256GB De Armazenamento Tela 6,78"" Polegadas HD+ 120HZ Câmera 50MP + Selfie 8MP Bateria 5200mah NFC, DTS Áudio - Cor Cinza",1.199,2.267,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=jE5UmvMoehUHsPCRXonjSpoOHBEqjcqWGi7a4pmxeLI4tgomJFdSG3jGd5EcP3oX%2FecswC40kjA%2FjkrJjOHfw4GA7yuE4fT9yiAzUL5lNe6GzKDYA4UZxorJgE4TuS09%2BAdLnVzgqOFXoFprG%2FGvPWamEt6fgT%2F%2BeIN1racG5GMV%2BUIOeMcLZ3FNqKkaeyh2K%2B5ta6khQtqqx6Z4ZQqjSs8EIbndU5FNRTxLn4J%2Fe6WkBNXLVkSkO%2FpKCsN0g1EAIeFD6BxymgckMHJ0V9rnTb5Kwa%2FUJocajntrXPG5lC6842CbiEZOsU%2F6wSedtx50ZDDJyZnM%2B9eo6cqaAP0YPxemso0oSp4vGQTQWzrOTxSpNdrkR1VYDGDGb7UNPy3AbXxloonkSyRbi6IaHRBBmqRAm5hKAL81VKVMkdPnrWXi7y7YIzat6bkwvAgwCUtblgXeNy7HmtVaM3qG3yVktKvdXHMfbwpU06kon4S%2FL5u2hmEkzwswhIa9kIrhTXrVxK%2Fj9x5aHiko6oehAknFWRqFB8uRIu5lFRvV7lDJ4tSF2rs4yEnh6JqBDGsiJvssH9dVPPaR1b6GUDXRZMWc1QK1vDbNnzPO%2BQCpl7rLxNDIyQoCGoB4wsu1zr%2F%2BxM8Fcz4dHPtAMGC64LXHLnTrGKPjV2sxaDlfhh2nUzBy0381XPesbhA4w%2F6Z4lFagCCfccptkDYuia9Hsaxpdvi26akHHg9LBl659qktOdaUWmV%2BK3teC9tntf5IncBgkwjp3XDvXx6C1GkMYXViQ%2BkCZXW0nLbUwAnFEkSkDIXRIinorwtyNumScPATitxHI0Qf6NYCMHBx3RTakpmbCnNABA6EG7%2BJOS5D%2FC1um3GGdpf8M8C%2FS05VB%2BQGxb9h7AtdtqlmxfWrOvyO%2B1LwgBzY%2BHoLShgB0f%2BmmkpsP9ITKSMcWlH98XQZJhUKyUqk7aILOYJpS8SdJaas9hBopj%2B4fQ5PEf7wbU%2FbOpp5KfdGTaL2joHor1C730Md69p%2FaxQIYfIHygeIV%2B%2FrDBjtru78xAAzXqMT1i0CNMsvEXP8854sEr8z5ARBVYzxccJ%2BNZCdfpCAxfbnMNsG9YOkCwSKbvH5&pdp_filters=item_id%3AMLB5957442486#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB61656785&backend_model=search-backend&be_origin=backend&search_layout=grid&position=16&type=pad&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB5957442486&sid=search,0,0,0,0
Smartphone Motorola Edge 60 Pro 5g - 256gb 24gb (12gb Ram+12gb Ram Boost) Tela Quad-curve Moto Ai 50mp Sony Camera Ultrarresistencia Militar Ip68 + Ip69 - Azul,2.597,4.499,https://www.mercadolivre.com.br/smartphone-motorola-edge-60-pro-5g-256gb-24gb-12gb-ram12gb-ram-boost-tela-quad-curve-moto-ai-50mp-sony-camera-ultrarresistencia-militar-ip68-ip69-azul/p/MLB49085450#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=product&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB5382324466&sid=search,0,0,0,0
Xiaomi Poco X7 Pro 5g 12ram /512 Gb Global Cor Preto,2.328,3.789,https://www.mercadolivre.com.br/xiaomi-poco-x7-pro-5g-12ram-512-gb-global-cor-preto/p/MLB47308422#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=product&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB5381108998&sid=search,0,0,0,0
"Samsung Galaxy S25 5G, 256GB, 12GB, Câmera Tripla - Azul claro",3.898,5.999,https://www.mercadolivre.com.br/samsung-galaxy-s25-5g-256gb-12gb-cmera-tripla-azul-claro/p/MLB45513356#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=product&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB5264376996&sid=search,0,0,0,0
LG B220 Dual SIM 32 GB preto 4 GB RAM PARA IDOSOS TECLADO,116,,https://www.mercadolivre.com.br/lg-b220-dual-sim-32-gb-preto-4-gb-ram-para-idosos-teclado/p/MLB35739806#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=product&tracking_id=ced21cc0-b44a-4000-9291-7d8996baf743&wid=MLB6677064566&sid=search,0,0,0,0
